date,text,Subjectivity,Polarity,Analysis
2017-10-13,"bp has teamed up with tesla to build its first battery storage project at one of its u.s. windfarms as part of a strategy to expand its renewable energy business, the energy group said on tuesday.",0.3333333333333333,0.25,Positive
2017-10-13,"china's quality watchdog said on monday that tesla inc  will recall a total of 8,898 model s vehicles in the country starting on june 28, as part of a broader, global recall announced last month.",0.22916666666666666,0.0,Neutral
2017-10-13,"china's quality watchdog said on monday that tesla inc will recall a total of 8,898 model s vehicles in the country from june 28.",0.75,0.0,Neutral
2017-10-13,"tesla inc sought to squash any speculation it might need to raise more capital this year on tuesday, driving the company's battered shares higher as it announced it built 2,020 of its cheaper model 3 sedans in the last seven days.",0.35555555555555557,0.25,Positive
2017-10-13,"investors raised their bets against tesla inc shares by 10 percent since mid-march on the view that the market was too optimistic on the electric car maker's prospects, financial analytics firm s3 partners said on tuesday.",0.2,-0.1,Negative
2017-10-13,"investors raised their bets against tesla inc shares by 10 percent since mid-march on the view that the market was too optimistic on the electric car maker's prospects, financial analytics firm s3 partners said on tuesday.",0.2,-0.1,Negative
2017-10-13,* no need for new cash outside of standing facilities this year,0.25227272727272726,0.06818181818181818,Positive
2017-10-13,"* tesla says q1 production totaled 34,494 vehicles, a 40% increase from q4",0.0,0.0,Neutral
2017-10-13,"tesla inc  shares slumped 5 percent on monday as investors awaited production numbers for the closely watched model 3, a cheaper vehicle that analysts see as crucial to the luxury electric automaker's long-term profitability.",1.0,0.0,Neutral
2017-10-13,"* tesla spokesperson - model 3 production is ""highest priority"", so elon musk is focusing time there while doug field focuses on vehicle engineering further company coverage:",0.5,0.0,Neutral
2017-10-13,"tesla inc  will fall short of its 2,500 per week target for production of the crucial model 3 sedan when it reports its numbers this week, according to a report by tech website jalopnik, citing an email from chief executive officer elon musk to employees.",0.65,0.0,Neutral
2017-10-13,"* tesla making 2,000 model 3s per week, musk says, missing target for first quarter - jalopnik, citing musk's email to employees source text -  further company coverage:",0.29444444444444445,0.016666666666666663,Positive
2017-10-13,"the u.s. national transportation safety board said on sunday it was ""unhappy"" that electric car maker tesla inc  made public information about the crash of its model x vehicle on autopilot that killed the driver last month.",0.25833333333333336,-0.2,Negative
2017-10-13,"* tesla on last week’s accident ""have more information about what may have happened"" -blog",0.2833333333333333,0.25,Positive
2017-10-13,"tesla inc shares rose on thursday ahead of the expected release next week of the company's quarterly auto production data, while a senior executive urged workers at the automaker to hit a weekly production target of 2,500 model 3 sedans by the end of march.",0.45,0.16666666666666666,Positive
2017-10-13,"everyone knows tesla is run by elon musk, the visionary ceo who is synonymous with his company. tesla has acknowledged as much in public filings that described the company as “highly dependent on the services of elon musk.” musk himself called tesla “my company” in a 2016...",0.3033333333333333,0.08,Positive
2017-10-13,"a class action lawsuit by tesla inc shareholders against the electric car maker's chief executive, elon musk, and the company's board over the solarcity deal was set to proceed after a delaware judge refused to dismiss it.",0.1,0.1,Positive
2017-10-13,tesla  buyers in germany can apply for subsidies again because a government agency has ended its dispute with the u.s. carmaker over whether its model s was too expensive to qualify for the incentives scheme.,0.7,-0.5,Negative
2017-10-13,"a german government agency has agreed to offer car buyers subsidies for tesla vehicles again, ending a dispute with the u.s. company over whether the model s was too expensive to qualify for the scheme.",0.35,-0.25,Negative
2017-10-13,"tesla inc shares fell sharply again on wednesday, reeling from a credit downgrade of the electric car maker by moody's investors service, federal probes of a fatal crash and concerns about model 3 production.",0.75,-0.125,Negative
2017-10-13,the sharp slump in tesla inc's shares this month could unlock massive gains on equity option bets investors placed over the last several months that pay when the electric car maker's stock slides.,0.45416666666666666,-0.03125,Negative
2017-10-13,"a fatal crash and vehicle fire of a tesla inc model x near mountain view, california, last week has prompted a federal field investigation, the u.s. national transportation safety board said on tuesday, sparking a big selloff in tesla stock.",0.18888888888888888,0.03333333333333333,Positive
2017-10-13,"tesla inc shares fell more than 9 percent on wednesday following a downgrade by moody's investors service, a probe by the national transportation safety board of a recent fatal crash and concerns about model 3 production.",0.2833333333333333,0.16666666666666666,Positive
2017-10-13,"* fedex corp - placed a reservation for 20 tesla semi trucks. fully-electric trucks, which are scheduled to begin production in 2019",0.0,0.0,Neutral
2017-10-13,"verified facebook pages of elon musk's rocket company spacex and electric carmaker tesla inc  disappeared on friday, minutes after the silicon valley billionaire promised on twitter to take down the pages when challenged by users.",0.2888888888888889,-0.15555555555555559,Negative
2017-10-13,"the world's largest sovereign wealth fund opposed elon musk's potential $2.6 billion payout from electric carmaker tesla , the fund said on thursday.",1.0,0.0,Neutral
2017-10-13,"shareholders of electric car company tesla inc approved a compensation package potentially worth $2.6 billion for chief executive officer elon musk on wednesday, though by a lower margin than u.s. ceos typically receive on pay votes.",0.3,0.06666666666666667,Positive
2017-10-13,"norway's $1 trillion sovereign wealth fund, the world's largest, opposed tesla inc chief executive elon musk's compensation package in wednesday's shareholder vote, the fund said on its website.",0.0,0.0,Neutral
2017-10-13,* tesla says 96.8 million votes were cast in favor of ceo elon musk's compensation plan - sec filing,0.6,-0.1,Negative
2017-10-13,* tesla shareholders approve musk comp plan - cnbc source text :  further company coverage:,0.5,0.0,Neutral
2017-10-13,u.s. public pension fund calstrs said on wednesday it is opposed to tesla inc's recommendation to support chief executive elon musk's compensation arrangement at the electric car maker's shareholder meeting.,0.06666666666666667,0.0,Neutral
2017-10-13,"u.s. electric car company tesla inc  said on tuesday that chief executive elon musk, who was visiting israel, did not discuss a collaboration with artificial intelligence firm cortica.",0.7,-0.4,Negative
